"NID","CaseID","CaseDT","EventName","DisasterMainType","DisasterSubType","Coordinate","WGS84_lon","WGS84_lat","CityName","TownName","Address","CaseDescription","DeathNo","MissingNo","InjuredNo","TrappedNo","ShelterNo","CaseStatus","GeometryType","SourceType","CaseInformer","Is_Traffic","Is_Serious","nTWD97_X","nTWD97_Y","WriteDateTime"
186292,"042017060001878","2017-06-21T09:47:05","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","121.697001,25.152927",121.697001,25.152927,"基隆市","安樂區  ","基隆市安樂區基金三路68號","接獲民眾通報，基隆市安樂區基金三路與武隆街口一顆約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",320269.06,2782897.88,"2017-06-21T10:27:00"
186293,"112017060001839","2017-06-21T09:47:00","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.52926,25.00936",121.52926,25.00936,"新北市","永和區  ","永和區河濱里新店溪","大雨導致於新北市永和區新店溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,0,0,0,0,"處理中","點","自建系統","","否","否",303419.95,2766918.61,"2017-06-21T10:27:00"
186294,"042017060001883","2017-06-21T09:46:56","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.245842,25.106427",121.245842,25.106427,"桃園市","大園區  ","海口里台61橋下淹水桃23","海口里台61橋下淹，數人受困",0,0,3,0,0,"未指派","點","災情查報WEB","","否","否",274793.92,2777588.26,"2017-06-21T10:27:00"
186295,"042017060001876","2017-06-21T09:46:35","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.177831435144,23.3813630227921",120.177831,23.381363,"嘉義縣","布袋鎮  ","嘉義縣布袋鎮布新橋","嘉義縣布袋鎮布新橋水位因?一級警戒水位,目前已進行封橋作業,暫時禁止人車通行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",165954.27,2586752.9,"2017-06-21T10:27:00"
186296,"042017060001889","2017-06-21T09:46:34","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.755467,24.766947",121.755467,24.766947,"宜蘭縣","宜蘭市  ","宜蘭縣宜蘭市津梅路梅洲社區","宜蘭縣宜蘭市津梅路梅洲社區因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,26,26,"已處理","點","災情查報WEB","","是","是",326401.49,2740175.61,"2017-06-21T10:27:00"
186297,"112017060001849","2017-06-21T09:46:00","106年6月EMIC操作演練中央專案","其他災情","其他","121.46674,25.09039",121.46674,25.09039,"新北市","蘆洲區  ","蘆洲區保佑里三民路與復興路口","接獲民眾通報，新北市蘆洲區保佑里三民路與復興路口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"處理中","點","自建系統","","否","否",297078.54,2775870.7,"2017-06-21T10:27:00"
186298,"042017060001868","2017-06-21T09:45:55","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.696453,25.101322",121.696453,25.101322,"基隆市","七堵區  ","基隆市七堵區大華二路","大雨導致於基隆市七堵區友蚋溪溪水暴漲,5名釣客遭大水沖走,目前仍未有消息",0,5,0,0,0,"未指派","點","災情查報WEB","","否","否",320243.32,2777181.36,"2017-06-21T10:27:00"
186299,"042017060001860","2017-06-21T09:45:35","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.1743471622467,23.22583825302166",120.174347,23.225838,"臺南市","學甲區  ","臺南市學甲區華宗橋[臺南市學甲區新榮里]","臺南市學甲區華宗橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",165499.88,2569531.33,"2017-06-21T10:27:00"
186300,"042017060001865","2017-06-21T09:45:16","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","120.30787825584412,23.036093899080967",120.307878,23.036094,"臺南市","新化區  ","臺南市新化區觀音里中山路與中正路口","接獲民眾通報，臺南市新化區中山路與中正路口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"待處理","點","災情查報WEB","","否","否",179066.68,2548447.57,"2017-06-21T10:27:00"
186301,"042017060001862","2017-06-21T09:45:07","106年6月EMIC操作演練中央專案","道路、隧道災情","邊坡坍方","120.930300741309,23.8714473453792",120.930301,23.871447,"南投縣","魚池鄉  ","南投縣魚池鄉台21甲線18K","邊坡坍方道路無法通行",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",242901.65,2640788.15,"2017-06-21T10:27:00"
186302,"122017060000252","2017-06-21T09:44:50","106年6月EMIC操作演練中央專案","廣告招牌災情","廣告招牌掉落","120.275893,22.815050",120.275893,22.81505,"高雄市","岡山區  ","高雄市岡山區臺1岡山北路","廣告招牌掉落",0,0,0,0,0,"待處理","點","企業通報-TCAT","TCAT","否","否",175668,2523985.45,"2017-06-21T10:27:00"
186303,"042017060001858","2017-06-21T09:44:36","106年6月EMIC操作演練中央專案","其他災情","人員落水","120.591002566921,23.290868431048",120.591003,23.290868,"嘉義縣","大埔鄉  ","嘉義縣大埔鄉龍蟜溪","大雨導致於嘉義縣大埔鄉龍蟜溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,5,0,0,0,"未指派","點","災情查報WEB","","否","否",208162.88,2576551.48,"2017-06-21T10:27:00"
186304,"042017060001857","2017-06-21T09:44:31","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","121.746282,25.103569",121.746282,25.103569,"基隆市","暖暖區  ","基隆市暖暖區過港里","暖江橋一級警戒，封橋禁止人車通行",0,0,0,0,0,"未指派","點","災情查報WEB","","是","是",325267.8,2777457.1,"2017-06-21T10:27:00"
186305,"042017060001864","2017-06-21T09:44:23","106年6月EMIC操作演練中央專案","廣告招牌災情","廣告招牌欲墜","120.779954,24.409302",120.779954,24.409302,"苗栗縣","三義鄉  ","苗栗縣三義鄉雙潭村8鄰101號","該地區有依廣告招牌倒塌已派員前往處理",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",227683.51,2700371.08,"2017-06-21T10:27:00"
186306,"042017060001856","2017-06-21T09:44:22","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","120.930300741309,23.8714473453792",120.930301,23.871447,"南投縣","魚池鄉  ","南投縣魚池鄉中山街233號","地區積淹水",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",242901.65,2640788.15,"2017-06-21T10:27:00"
186307,"052017060000009","2017-06-21T09:44:00","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","121.12520220512077,25.002257022517885",121.125202,25.002257,"桃園市","觀音區  ","桃園市觀音區大堀里","桃園市觀音區大堀溪二號橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。(莊志評里長回報)",0,0,0,0,0,"未指派","點","災情查報GIS","","是","是",262637.69,2766033.39,"2017-06-21T10:27:00"
186308,"042017060001869","2017-06-21T09:43:44","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","120.483045,23.178399",120.483045,23.178399,"臺南市","楠西區  ","臺南市楠西區楠西里中正路與茄拔路口","接獲民眾通報，臺南市楠西區楠西里中正路與茄拔路口一顆約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",197075.16,2564131.97,"2017-06-21T10:27:00"
187586,"112017060001912","2017-06-21T09:43:39","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","121.5174,25.05991",121.5174,25.05991,"臺北市","大同區  ","台北市大同區雙連里興城街87號","路樹傾報壓垮車輛",0,0,0,0,0,"處理中","點","自建系統","","否","否",302201.46,2772513.17,"2017-06-21T14:28:00"
187585,"112017060001913","2017-06-21T09:43:39","106年6月EMIC操作演練中央專案","廣告招牌災情","廣告招牌欲墜","121.5149,25.06076",121.5149,25.06076,"臺北市","大同區  ","台北市大同區民權里錦西街65巷49號","招牌在頂樓欲墜",0,0,0,0,0,"已處理","點","自建系統","","否","否",301948.87,2772606.35,"2017-06-21T14:28:00"
187008,"112017060001877","2017-06-21T09:43:00","106年6月EMIC操作演練中央專案","其他災情","其他","121.52612,24.83724",121.52612,24.83724,"新北市","烏來區  ","烏來區信賢里信福路34號","接獲民眾通報，新北市烏來區信賢里信福路34號一棵約3公尺樹遭強風吹倒，砸中一輛停放於路邊旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"處理中","點","自建系統","","否","否",303176.78,2747852.72,"2017-06-21T11:28:00"
186309,"042017060001852","2017-06-21T09:42:50","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.591002566921,23.290868431048",120.591003,23.290868,"嘉義縣","大埔鄉  ","嘉義縣大埔鄉大埔橋","嘉義縣大埔鄉大埔橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",208162.88,2576551.48,"2017-06-21T10:27:00"
186310,"042017060001859","2017-06-21T09:42:43","106年6月EMIC操作演練中央專案","鐵路、高鐵及捷運災情","其他","121.670039,25.087302",121.670039,25.087302,"基隆市","七堵區  ","基隆市七堵區華新一路","台鐵七堵站部分路段因大雨造成水淹過軌道,導致華新一路地區列車全面停駛",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",317586.86,2775614.91,"2017-06-21T10:27:00"
186311,"042017060001866","2017-06-21T09:42:42","106年6月EMIC操作演練中央專案","道路、隧道災情","路基流失","121.726798,25.14643",121.726798,25.14643,"基隆市","中山區  ","基隆市中山區復興路206號","民眾通報基隆市德和公園後辦公處前方道路地基因颱風過境,道路佈滿泥石造成公共設施損壞",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",323277.06,2782194.07,"2017-06-21T10:27:00"
186312,"042017060001855","2017-06-21T09:42:36","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.756947,25.096908",121.756947,25.096908,"基隆市","暖暖區  ","基隆市暖暖區碇安里","大雨導致基隆河河水暴漲，5名釣客遭沖走，未有消息",0,5,0,0,0,"未指派","點","災情查報WEB","","否","否",326347.62,2776725.26,"2017-06-21T10:27:00"
186313,"042017060001853","2017-06-21T09:42:12","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","121.456695531498,25.0056688692628",121.456696,25.005669,"新北市","板橋區  ","新北市板橋區新海橋","新北市板橋區新海橋水位因達一級警戒水位,目前已進行封橋作業,暫時停止人車通行。【縣市政府填報】",0,0,0,0,0,"待處理","點","災情查報WEB","","是","否",296097.04,2766483.12,"2017-06-21T10:27:00"
186314,"042017060001848","2017-06-21T09:42:08","106年6月EMIC操作演練中央專案","鐵路、高鐵及捷運災情","其他","121.732498,25.109874",121.732498,25.109874,"基隆市","暖暖區  ","基隆市暖暖區八中里","台鐵八堵站大雨水淹過軌道，列車全面停駛",0,0,0,0,0,"未指派","點","災情查報WEB","","是","是",323873.75,2778147.89,"2017-06-21T10:27:00"
186315,"042017060001871","2017-06-21T09:42:06","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.723207,25.121034",121.723207,25.121034,"基隆市","安樂區  ","基隆市安樂區安樂路二段164號二樓","基隆市安樂區安樂路安樂社區因豪雨導致排水溝宣洩不及,附近12戶民宅水淹及膝",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",322930.08,2779379.03,"2017-06-21T10:27:00"
186316,"112017060001848","2017-06-21T09:42:00","106年6月EMIC操作演練中央專案","其他災情","溪水暴漲","121.41781,25.00684",121.41781,25.00684,"新北市","新莊區  ","新莊區雙鳳里中正路250號","新北市新莊區大漢橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"處理中","點","自建系統","","否","否",292171.65,2766600.17,"2017-06-21T10:27:00"
186317,"042017060001861","2017-06-21T09:41:41","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","121.723207,25.121034",121.723207,25.121034,"基隆市","安樂區  ","基隆市安樂區安樂路二段164號","基隆市安樂區金雞橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",322930.08,2779379.03,"2017-06-21T10:27:00"
186318,"112017060001835","2017-06-21T09:41:17","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.4904,25.15209",121.4904,25.15209,"臺北市","北投區  ","秀山路85巷79號","大雨導致於臺北市區北投溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,5,0,0,0,"處理中","點","自建系統","","是","否",299440.25,2782713.43,"2017-06-21T10:27:00"
187439,"112017060001899","2017-06-21T09:41:02","106年6月EMIC操作演練中央專案","車輛及交通事故","車禍","121.5904,25.06628",121.5904,25.06628,"臺北市","內湖區  ","台北市內湖區成功路2段256號","員警在場請報案人詢問患者後，確定1名受傷且需要救護車",0,0,0,0,0,"處理中","點","自建系統","","否","否",309563.64,2773248.91,"2017-06-21T12:28:00"
186644,"042017060002278","2017-06-21T09:40:14","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.34129047393799,24.999467693355378",121.34129,24.999468,"桃園市","龜山區  ","桃園市龜山區光峰路千禧社區[桃園市龜山區精忠里12鄰光�９�21號]","桃園市龜山區光峰路千禧社區因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。 ==================== 桃園市龜山區自強橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。 ",0,0,0,0,0,"待處理","點","災情查報WEB","","是","否",284450.14,2765761.96,"2017-06-21T10:58:00"
186319,"042017060001845","2017-06-21T09:40:14","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.34129047393799,24.999467693355378",121.34129,24.999468,"桃園市","龜山區  ","桃園市龜山區光峰路千禧社區[桃園市龜山區精忠里12鄰光�９�21號]","桃園市龜山區光峰路千禧社區因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",284450.14,2765761.96,"2017-06-21T10:27:00"
186646,"112017060001857","2017-06-21T09:40:00","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.79847,25.09092",121.79847,25.09092,"新北市","瑞芳區  ","瑞芳區海濱里九份溪","大雨導致新北市瑞芳區九份溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,0,0,0,0,"處理中","點","自建系統","","否","否",330539.83,2776086.08,"2017-06-21T10:58:00"
186320,"052017060000010","2017-06-21T09:40:00","106年6月EMIC操作演練中央專案","其他災情","人員落水","121.28524769535301,24.889376680773996",121.285248,24.889377,"桃園市","大溪區  ","桃園市大溪區瑞興里","大雨導致於桃園市大溪區大漢溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,5,0,0,0,"未指派","點","災情查報GIS","","是","否",278818.7,2753555.01,"2017-06-21T10:27:00"
